time,temperature_2m (°C),relativehumidity_2m (%),apparent_temperature (°C),surface_pressure (hPa),precipitation (mm),cloudcover (%),direct_radiation (W/m²)
2016-08-28T16:00,29,53,34,964.4,0,31,350
2016-08-28T17:00,27.7,61,32.7,966,0,36,110
2016-08-28T18:00,26.5,70,33,965.8,0,33,30
2016-08-28T19:00,26.1,69,31.1,967,0,44,0
2016-08-28T20:00,24.6,76,31.2,966.6,0,33,0
2016-08-28T21:00,23.4,80,29.7,966.8,0,33,0
2016-08-28T22:00,23.1,80,27.8,967.4,0,34,0
2016-08-28T23:00,22,83,27.2,967.8,0,31,0
2016-08-29T00:00,21,85,25.8,967.6,0.3,32,0
2016-08-29T01:00,20.4,85,24,967.5,0.5,36,0
2016-08-29T02:00,19.6,82,23.1,966.5,0,33,0
2016-08-29T03:00,19.2,80,22.1,966.2,0,34,0
2016-08-29T04:00,19,79,20.4,966.6,0,40,0
2016-08-29T05:00,18.9,77,21.6,966.1,0,40,0
2016-08-29T06:00,18.9,75,21.7,967.3,0.2,44,0
2016-08-29T07:00,19.6,82,22,968,0.2,48,34
2016-08-29T08:00,23.6,64,24.2,969.1,0.1,50,159
2016-08-29T09:00,25.4,58,28.8,970.1,0,37,292
2016-08-29T10:00,26.6,58,29.9,970,0,41,447
2016-08-29T11:00,27.4,56,30.9,969.6,0,43,560
2016-08-29T12:00,28.1,55,32.3,968.7,0,42,675
2016-08-29T13:00,28.4,55,33,967.7,0,48,710
2016-08-29T14:00,28.4,52,33.2,966.3,0,60,595
2016-08-29T15:00,28.7,51,33.2,965.3,0,50,584
2016-08-29T16:00,28.2,52,32.6,964.6,0,46,339
2016-08-29T17:00,27.2,58,31.8,964.6,0,56,153
2016-08-29T18:00,25.7,71,31.1,965.2,0,44,29
2016-08-29T19:00,24.2,73,30.3,966,0,46,0
2016-08-29T20:00,23.6,76,29.7,967.3,0,46,0
2016-08-29T21:00,23,79,28.7,968.2,0,43,0
2016-08-29T22:00,22.5,81,28,969.4,0,47,0
2016-08-29T23:00,21.6,83,27,969.3,0,57,0
2016-08-30T00:00,20.6,87,27.5,968.5,0,48,0
2016-08-30T01:00,20.2,87,27.1,967.9,0,38,0
2016-08-30T02:00,19.9,88,25.9,967.3,0,39,0
2016-08-30T03:00,19.3,88,24.1,966.4,0,34,0
2016-08-30T04:00,19,88,23.9,966.4,0,35,0
2016-08-30T05:00,18.8,88,23.8,966.6,0,50,0
2016-08-30T06:00,18.4,88,23.9,967.6,0,58,0
2016-08-30T07:00,19.7,88,24.5,968.2,0,78,26
2016-08-30T08:00,24.3,69,26,969.3,0,93,113
2016-08-30T09:00,26.7,54,27.9,970.5,0,84,248
2016-08-30T10:00,27.6,52,29.4,970.7,0,70,367
2016-08-30T11:00,29.1,49,33.2,970.2,0,50,569
2016-08-30T12:00,29.7,48,34.9,969.2,0,32,687
2016-08-30T13:00,29.9,48,35.3,967.8,0,26,700
2016-08-30T14:00,29.4,46,35,965.9,0,17,602
